CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
28;;112;DIM;0;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
28;;113;DIM;0;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
28;;114;DIM;0;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
28;;115;DIM;25;314;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;63.73;20009.8;5.56
29;;100;DIM;8;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;4589.8;1.27
29;;101;DIM;0;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
29;;102;DIM;6;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;3442.35;0.96
29;;103;DIM;0;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
29;;104;DIM;0;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
29;;105;DIM;11;154;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;40.98;6310.98;1.75
29;;110;DIM;0;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
29;;111;DIM;0;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
29;;112;DIM;0;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
29;;113;DIM;0;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
29;;114;DIM;0;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
29;;115;DIM;33;154;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;84.12;12954.12;3.6
30;;105;DIM;14.5;328;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;54.02;17718.43;4.92
30;;114;DIM;17;328;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;43.33;14213.33;3.95
31;;100;DIM;8;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;625.88;0.17
31;;101;DIM;0;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
31;;102;DIM;6;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;469.41;0.13
31;;103;DIM;0;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
31;;104;DIM;0;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
31;;105;DIM;8;21;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;29.8;625.88;0.17
31;;110;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
31;;111;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
31;;112;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;0;0;0
31;;113;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;0;0;0
31;;114;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
31;;115;DIM;0;21;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
32;;100;DIM;8;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;11951.37;3.32
32;;101;DIM;0;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
32;;102;DIM;6;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;8963.53;2.49
32;;103;DIM;0;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 4;0;0;0
32;;104;DIM;0;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 5;0;0;0
32;;105;DIM;8;401;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 6;29.8;11951.37;3.32
32;;110;DIM;0;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 1;0;0;0
32;;111;DIM;0;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 2;0;0;0
32;;112;DIM;15.5;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 3;39.51;15843.43;4.4
32;;113;DIM;15.5;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 4;39.51;15843.43;4.4
32;;114;DIM;0;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 5;0;0;0
32;;115;DIM;0;401;8 autoyoke_jj (8)                   ;650;AUTOYOKE;autoyoke 6;0;0;0
33;;100;DIM;8;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 1;29.8;2384.31;0.66
33;;101;DIM;0;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 2;0;0;0
33;;102;DIM;6;80;6 Revolution BM/SM Original Scroller;950;REV4;Revolution 3;22.35;1788.24;0.5
