CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime
35;65;;DIM;0;201.0
35;66;;DIM;0;201.0
35;67;;DIM;0;201.0
35;;100;DIM;8;201.0
35;;101;DIM;0;201.0
35;;102;DIM;6;201.0
35;;103;DIM;0;201.0
35;;104;DIM;0;201.0
35;;105;DIM;8;201.0
35;;110;DIM;0;201.0
35;;111;DIM;0;201.0
35;;112;DIM;0;201.0
35;;113;DIM;1;201.0
35;;114;DIM;0;201.0
35;;115;DIM;0;201.0
35;68;;DIM;6.5;201.0
35;69;;DIM;25;201.0
35;70;;DIM;6.5;201.0
35;71;;DIM;25;201.0
35;72;;DIM;0;201.0
35;231;;DIM;0;201.0
35;232;;DIM;0;201.0
35;233;;DIM;0;201.0
35;234;;DIM;0;201.0
35;235;;DIM;0;201.0
36;;104;DIM;22.5;370.0
37;;104;DIM;0;277.0
38;232;;DIM;45;38.0
38;233;;DIM;45;38.0
38;234;;DIM;45;38.0
38;235;;DIM;45;38.0
39;11;;DIM;0;260.0
39;12;;DIM;0;260.0
39;13;;DIM;0;260.0
39;14;;DIM;0;260.0
39;15;;DIM;0;260.0
39;16;;DIM;0;260.0
39;17;;DIM;0;260.0
39;18;;DIM;0;260.0
39;19;;DIM;0;260.0
39;20;;DIM;0;260.0
39;21;;DIM;0;260.0
39;22;;DIM;0;260.0
39;23;;DIM;0;260.0
39;24;;DIM;0;260.0
39;25;;DIM;0;260.0
39;26;;DIM;0;260.0
39;34;;DIM;28.5;260.0
39;35;;DIM;28.5;260.0
39;36;;DIM;19.5;260.0
39;37;;DIM;28.5;260.0
39;38;;DIM;28.5;260.0
39;39;;DIM;28.5;260.0
39;40;;DIM;19.5;260.0
39;41;;DIM;35;260.0
39;42;;DIM;35;260.0
39;43;;DIM;35;260.0
39;44;;DIM;35;260.0
39;45;;DIM;35;260.0
39;46;;DIM;35;260.0
39;47;;DIM;35;260.0
39;232;;DIM;0;260.0
39;233;;DIM;0;260.0
39;234;;DIM;0;260.0
39;235;;DIM;0;260.0
40;52;;DIM;16.5;343.0
41;1;;DIM;0;192.0
41;2;;DIM;0;192.0
41;3;;DIM;0;192.0
41;4;;DIM;0;192.0
41;5;;DIM;0;192.0
41;6;;DIM;0;192.0
41;7;;DIM;0;192.0
41;8;;DIM;18;192.0
41;9;;DIM;19.5;192.0
41;10;;DIM;0;192.0
41;11;;DIM;15.5;192.0
41;12;;DIM;15.5;192.0
41;13;;DIM;15.5;192.0
41;14;;DIM;15.5;192.0
41;15;;DIM;15.5;192.0
41;16;;DIM;0.5;192.0
41;17;;DIM;0.5;192.0
41;18;;DIM;0.5;192.0
41;19;;DIM;9.5;192.0
41;20;;DIM;9.5;192.0
41;21;;DIM;9.5;192.0
41;22;;DIM;9.5;192.0
41;23;;DIM;9.5;192.0
41;24;;DIM;9.5;192.0
41;25;;DIM;9.5;192.0
41;26;;DIM;9.5;192.0
41;27;;DIM;0;192.0
41;28;;DIM;0;192.0
41;29;;DIM;0;192.0
41;30;;DIM;0;192.0
41;31;;DIM;0;192.0
41;32;;DIM;0;192.0
41;33;;DIM;0;192.0
41;34;;DIM;28;192.0
41;35;;DIM;28;192.0
41;36;;DIM;19;192.0
41;37;;DIM;28;192.0
41;38;;DIM;28;192.0
41;39;;DIM;28;192.0
41;40;;DIM;19;192.0
41;41;;DIM;27.5;192.0
41;42;;DIM;27.5;192.0
41;43;;DIM;27.5;192.0
41;44;;DIM;27.5;192.0
41;45;;DIM;27.5;192.0
41;46;;DIM;27.5;192.0
41;47;;DIM;27.5;192.0
41;48;;DIM;0;192.0
41;49;;DIM;0;192.0
41;50;;DIM;0;192.0
41;51;;DIM;0;192.0
41;52;;DIM;0;192.0
41;53;;DIM;0;192.0
41;54;;DIM;45.5;192.0
41;55;;DIM;0;192.0
41;56;;DIM;0;192.0
41;57;;DIM;0;192.0
41;58;;DIM;0;192.0
41;59;;DIM;0;192.0
41;60;;DIM;17.137253;192.0
41;61;;DIM;0;192.0
41;62;;DIM;0;192.0
41;63;;DIM;0;192.0
41;64;;DIM;0;192.0
41;73;;DIM;0;192.0
41;65;;DIM;0;192.0
41;66;;DIM;0;192.0
41;67;;DIM;0;192.0
41;;100;DIM;8;192.0
41;;101;DIM;0;192.0
41;;102;DIM;6;192.0
41;;103;DIM;0;192.0
41;;104;DIM;0;192.0
41;;105;DIM;8;192.0
41;;110;DIM;0;192.0
41;;111;DIM;0;192.0
41;;112;DIM;0;192.0
41;;113;DIM;20;192.0
41;;114;DIM;0;192.0
41;;115;DIM;0;192.0
41;68;;DIM;6.5;192.0
41;69;;DIM;0;192.0
41;70;;DIM;6.5;192.0
41;71;;DIM;25;192.0
41;72;;DIM;0;192.0
41;231;;DIM;0;192.0
41;232;;DIM;0;192.0
41;233;;DIM;0;192.0
41;234;;DIM;0;192.0
41;235;;DIM;0;192.0
41;;112;DIM;13.5;192.0
41;;113;DIM;14.5;192.0
41;;112;DIM;0;192.0
41;;113;DIM;1;192.0
44;1;;DIM;0;95.0
44;2;;DIM;0;95.0
44;3;;DIM;0;95.0
44;4;;DIM;0;95.0
44;5;;DIM;0;95.0
44;6;;DIM;0;95.0
44;7;;DIM;0;95.0
44;8;;DIM;0;95.0
44;9;;DIM;0;95.0
44;10;;DIM;0;95.0
44;11;;DIM;15.5;95.0
44;12;;DIM;15.5;95.0
44;13;;DIM;15.5;95.0
44;14;;DIM;15.5;95.0
44;15;;DIM;15.5;95.0
44;16;;DIM;0.5;95.0
44;17;;DIM;0.5;95.0
44;18;;DIM;0.5;95.0
44;19;;DIM;9.5;95.0
44;20;;DIM;9.5;95.0
44;21;;DIM;9.5;95.0
44;22;;DIM;9.5;95.0
44;23;;DIM;9.5;95.0
44;24;;DIM;9.5;95.0
44;25;;DIM;9.5;95.0
44;26;;DIM;9.5;95.0
44;27;;DIM;0;95.0
44;28;;DIM;0;95.0
44;29;;DIM;0;95.0
44;30;;DIM;0;95.0
44;31;;DIM;0;95.0
44;32;;DIM;0;95.0
44;33;;DIM;0;95.0
44;34;;DIM;36.5;95.0
44;35;;DIM;36.5;95.0
44;36;;DIM;27.5;95.0
44;37;;DIM;36.5;95.0
44;38;;DIM;36.5;95.0
44;39;;DIM;36.5;95.0
44;40;;DIM;27.5;95.0
44;41;;DIM;34;95.0
44;42;;DIM;34;95.0
44;43;;DIM;34;95.0
44;44;;DIM;34;95.0
44;45;;DIM;34;95.0
44;46;;DIM;34;95.0
44;47;;DIM;34;95.0
44;48;;DIM;0;95.0
44;49;;DIM;0;95.0
44;50;;DIM;0;95.0
44;51;;DIM;0;95.0
44;52;;DIM;0;95.0
44;53;;DIM;0;95.0
44;54;;DIM;45.5;95.0
44;55;;DIM;0;95.0
44;56;;DIM;0;95.0
44;57;;DIM;0;95.0
44;58;;DIM;0;95.0
44;59;;DIM;0;95.0
44;60;;DIM;0;95.0
44;61;;DIM;0;95.0
44;62;;DIM;0;95.0
44;63;;DIM;0;95.0
44;64;;DIM;0;95.0
44;73;;DIM;0;95.0
44;65;;DIM;0;95.0
44;66;;DIM;0;95.0
44;67;;DIM;0;95.0
44;;100;DIM;8;95.0
44;;101;DIM;0;95.0
44;;102;DIM;6;95.0
44;;103;DIM;0;95.0
44;;104;DIM;0;95.0
44;;105;DIM;8;95.0
44;;110;DIM;0;95.0
44;;111;DIM;0;95.0
44;;112;DIM;23;95.0
44;;113;DIM;24;95.0
44;;114;DIM;0;95.0
44;;115;DIM;0;95.0
44;68;;DIM;6.5;95.0
44;69;;DIM;25;95.0
44;70;;DIM;6.5;95.0
44;71;;DIM;25;95.0
44;72;;DIM;0;95.0
44;231;;DIM;0;95.0
44;232;;DIM;0;95.0
44;233;;DIM;0;95.0
44;234;;DIM;0;95.0
44;235;;DIM;0;95.0
45;1;;DIM;0;248.0
45;2;;DIM;0;248.0
45;3;;DIM;0;248.0
45;4;;DIM;0;248.0
45;5;;DIM;0;248.0
45;6;;DIM;0;248.0
45;7;;DIM;0;248.0
45;8;;DIM;0;248.0
45;9;;DIM;0;248.0
45;10;;DIM;0;248.0
45;11;;DIM;15.5;248.0
45;12;;DIM;15.5;248.0
45;13;;DIM;15.5;248.0
45;14;;DIM;15.5;248.0
45;15;;DIM;15.5;248.0
45;16;;DIM;0.5;248.0
45;17;;DIM;0.5;248.0
45;18;;DIM;0.5;248.0
45;19;;DIM;9.5;248.0
45;20;;DIM;9.5;248.0
45;21;;DIM;9.5;248.0
45;22;;DIM;9.5;248.0
45;23;;DIM;9.5;248.0
45;24;;DIM;9.5;248.0
45;25;;DIM;9.5;248.0
45;26;;DIM;9.5;248.0
45;27;;DIM;0;248.0
45;28;;DIM;0;248.0
45;29;;DIM;0;248.0
45;30;;DIM;0;248.0
45;31;;DIM;0;248.0
45;32;;DIM;0;248.0
45;33;;DIM;0;248.0
45;34;;DIM;36.5;248.0
45;35;;DIM;36.5;248.0
45;36;;DIM;27.5;248.0
45;37;;DIM;36.5;248.0
45;38;;DIM;36.5;248.0
45;39;;DIM;36.5;248.0
45;40;;DIM;27.5;248.0
45;41;;DIM;34;248.0
45;42;;DIM;34;248.0
45;43;;DIM;34;248.0
45;44;;DIM;34;248.0
45;45;;DIM;34;248.0
45;46;;DIM;34;248.0
45;47;;DIM;34;248.0
45;48;;DIM;0;248.0
45;49;;DIM;0;248.0
45;50;;DIM;0;248.0
45;51;;DIM;0;248.0
45;52;;DIM;0;248.0
45;53;;DIM;0;248.0
45;54;;DIM;45.5;248.0
45;55;;DIM;0;248.0
45;56;;DIM;0;248.0
45;57;;DIM;0;248.0
45;58;;DIM;0;248.0
45;59;;DIM;0;248.0
45;60;;DIM;0;248.0
45;61;;DIM;0;248.0
45;62;;DIM;0;248.0
45;63;;DIM;0;248.0
45;64;;DIM;0;248.0
45;73;;DIM;0;248.0
45;65;;DIM;0;248.0
45;66;;DIM;0;248.0
45;67;;DIM;0;248.0
45;;100;DIM;0;248.0
45;;101;DIM;0;248.0
45;;102;DIM;6;248.0
45;;103;DIM;0;248.0
45;;104;DIM;0;248.0
45;;105;DIM;16.5;248.0
45;;110;DIM;0;248.0
45;;111;DIM;0;248.0
45;;112;DIM;0;248.0
45;;113;DIM;0;248.0
45;;114;DIM;0;248.0
45;;115;DIM;0;248.0
45;68;;DIM;0;248.0
45;69;;DIM;0;248.0
45;70;;DIM;0;248.0
45;71;;DIM;0;248.0
45;72;;DIM;0;248.0
45;231;;DIM;0;248.0
45;232;;DIM;0;248.0
45;233;;DIM;0;248.0
45;234;;DIM;0;248.0
45;235;;DIM;0;248.0
46;1;;DIM;0;175.0
46;2;;DIM;0;175.0
46;3;;DIM;0;175.0
46;4;;DIM;0;175.0
46;5;;DIM;0;175.0
46;6;;DIM;0;175.0
46;7;;DIM;0;175.0
46;8;;DIM;0;175.0
46;9;;DIM;0;175.0
46;10;;DIM;0;175.0
46;11;;DIM;15.5;175.0
46;12;;DIM;15.5;175.0
46;13;;DIM;15.5;175.0
46;14;;DIM;15.5;175.0
46;15;;DIM;15.5;175.0
46;16;;DIM;0.5;175.0
46;17;;DIM;0.5;175.0
46;18;;DIM;0.5;175.0
46;19;;DIM;9.5;175.0
46;20;;DIM;9.5;175.0
46;21;;DIM;9.5;175.0
46;22;;DIM;9.5;175.0
46;23;;DIM;9.5;175.0
46;24;;DIM;9.5;175.0
46;25;;DIM;9.5;175.0
46;26;;DIM;9.5;175.0
46;27;;DIM;0;175.0
46;28;;DIM;0;175.0
46;29;;DIM;0;175.0
46;30;;DIM;0;175.0
46;31;;DIM;0;175.0
46;32;;DIM;0;175.0
46;33;;DIM;0;175.0
46;34;;DIM;36.5;175.0
46;35;;DIM;36.5;175.0
46;36;;DIM;27.5;175.0
46;37;;DIM;36.5;175.0
46;38;;DIM;36.5;175.0
46;39;;DIM;36.5;175.0
46;40;;DIM;27.5;175.0
46;41;;DIM;34;175.0
46;42;;DIM;34;175.0
46;43;;DIM;34;175.0
46;44;;DIM;34;175.0
46;45;;DIM;34;175.0
46;46;;DIM;34;175.0
46;47;;DIM;34;175.0
46;48;;DIM;0;175.0
46;49;;DIM;0;175.0
46;50;;DIM;0;175.0
46;51;;DIM;0;175.0
46;52;;DIM;0;175.0
46;53;;DIM;0;175.0
46;54;;DIM;45.5;175.0
46;55;;DIM;0;175.0
46;56;;DIM;0;175.0
46;57;;DIM;0;175.0
46;58;;DIM;0;175.0
46;59;;DIM;0;175.0
46;60;;DIM;0;175.0
46;61;;DIM;0;175.0
46;62;;DIM;0;175.0
46;63;;DIM;0;175.0
46;64;;DIM;0;175.0
46;73;;DIM;0;175.0
46;65;;DIM;0;175.0
46;66;;DIM;0;175.0
46;67;;DIM;0;175.0
46;;100;DIM;0;175.0
46;;101;DIM;0;175.0
46;;102;DIM;6;175.0
46;;103;DIM;0;175.0
46;;104;DIM;0;175.0
46;;105;DIM;20;175.0
46;;110;DIM;0;175.0
46;;111;DIM;0;175.0
46;;112;DIM;0;175.0
46;;113;DIM;0;175.0
46;;114;DIM;0;175.0
46;;115;DIM;0;175.0
46;68;;DIM;0;175.0
46;69;;DIM;0;175.0
46;70;;DIM;0;175.0
46;71;;DIM;0;175.0
46;72;;DIM;0;175.0
46;231;;DIM;0;175.0
46;232;;DIM;48.5;175.0
46;233;;DIM;48.5;175.0
46;234;;DIM;48.5;175.0
46;235;;DIM;48.5;175.0
47;1;;DIM;0;358.0
47;2;;DIM;0;358.0
47;3;;DIM;0;358.0
47;4;;DIM;0;358.0
47;5;;DIM;0;358.0
47;6;;DIM;0;358.0
47;7;;DIM;0;358.0
47;8;;DIM;0;358.0
47;9;;DIM;0;358.0
47;10;;DIM;0;358.0
47;11;;DIM;15.5;358.0
47;12;;DIM;15.5;358.0
47;13;;DIM;15.5;358.0
47;14;;DIM;15.5;358.0
47;15;;DIM;15.5;358.0
47;16;;DIM;0.5;358.0
47;17;;DIM;0.5;358.0
47;18;;DIM;0.5;358.0
47;19;;DIM;9.5;358.0
47;20;;DIM;9.5;358.0
47;21;;DIM;9.5;358.0
47;22;;DIM;9.5;358.0
47;23;;DIM;9.5;358.0
47;24;;DIM;9.5;358.0
47;25;;DIM;9.5;358.0
47;26;;DIM;9.5;358.0
47;27;;DIM;0;358.0
47;28;;DIM;0;358.0
47;29;;DIM;0;358.0
47;30;;DIM;0;358.0
47;31;;DIM;0;358.0
47;32;;DIM;0;358.0
47;33;;DIM;0;358.0
47;34;;DIM;52.5;358.0
47;35;;DIM;52.5;358.0
47;36;;DIM;43.5;358.0
47;37;;DIM;52.5;358.0
47;38;;DIM;52.5;358.0
47;39;;DIM;52.5;358.0
47;40;;DIM;43.5;358.0
47;41;;DIM;52.5;358.0
47;42;;DIM;52.5;358.0
47;43;;DIM;52.5;358.0
47;44;;DIM;52.5;358.0
47;45;;DIM;52.5;358.0
47;46;;DIM;52.5;358.0
47;47;;DIM;52.5;358.0
47;48;;DIM;0;358.0
47;49;;DIM;0;358.0
47;50;;DIM;0;358.0
47;51;;DIM;0;358.0
47;52;;DIM;0;358.0
47;53;;DIM;0;358.0
47;54;;DIM;45.5;358.0
47;55;;DIM;0;358.0
47;56;;DIM;0;358.0
47;57;;DIM;0;358.0
47;58;;DIM;0;358.0
47;59;;DIM;0;358.0
47;60;;DIM;0;358.0
47;61;;DIM;0;358.0
47;62;;DIM;0;358.0
47;63;;DIM;0;358.0
47;64;;DIM;0;358.0
47;73;;DIM;0;358.0
47;65;;DIM;0;358.0
47;66;;DIM;0;358.0
47;67;;DIM;0;358.0
47;;100;DIM;0;358.0
47;;101;DIM;0;358.0
47;;102;DIM;6;358.0
47;;103;DIM;23;358.0
47;;104;DIM;0;358.0
47;;105;DIM;0;358.0
47;;110;DIM;0;358.0
47;;111;DIM;0;358.0
47;;112;DIM;0;358.0
47;;113;DIM;0;358.0
47;;114;DIM;0;358.0
47;;115;DIM;0;358.0
47;68;;DIM;0;358.0
47;69;;DIM;0;358.0
47;70;;DIM;0;358.0
47;71;;DIM;0;358.0
47;72;;DIM;0;358.0
47;231;;DIM;0;358.0
47;232;;DIM;0;358.0
47;233;;DIM;0;358.0
47;234;;DIM;0;358.0
47;235;;DIM;0;358.0
48;1;;DIM;27.5;349.0
48;2;;DIM;27.5;349.0
48;3;;DIM;27.5;349.0
48;4;;DIM;27.5;349.0
48;5;;DIM;27.5;349.0
48;6;;DIM;0;349.0
48;7;;DIM;0;349.0
48;8;;DIM;0;349.0
48;9;;DIM;0;349.0
48;10;;DIM;0;349.0
48;11;;DIM;15.5;349.0
48;12;;DIM;15.5;349.0
48;13;;DIM;50;349.0
48;14;;DIM;15.5;349.0
48;15;;DIM;15.5;349.0
48;16;;DIM;0.5;349.0
48;17;;DIM;0.5;349.0
48;18;;DIM;0.5;349.0
48;19;;DIM;7;349.0
48;20;;DIM;7;349.0
48;21;;DIM;7;349.0
48;22;;DIM;7;349.0
48;23;;DIM;7;349.0
48;24;;DIM;7;349.0
48;25;;DIM;7;349.0
48;26;;DIM;7;349.0
48;27;;DIM;0;349.0
48;28;;DIM;0;349.0
48;29;;DIM;0;349.0
48;30;;DIM;0;349.0
48;31;;DIM;0;349.0
48;32;;DIM;0;349.0
48;33;;DIM;0;349.0
48;34;;DIM;52.5;349.0
48;35;;DIM;52.5;349.0
48;36;;DIM;43.5;349.0
48;37;;DIM;52.5;349.0
48;38;;DIM;52.5;349.0
48;39;;DIM;52.5;349.0
48;40;;DIM;43.5;349.0
48;41;;DIM;52.5;349.0
48;42;;DIM;52.5;349.0
48;43;;DIM;52.5;349.0
48;44;;DIM;52.5;349.0
48;45;;DIM;52.5;349.0
48;46;;DIM;52.5;349.0
48;47;;DIM;52.5;349.0
48;48;;DIM;0;349.0
48;49;;DIM;0;349.0
48;50;;DIM;0;349.0
48;51;;DIM;0;349.0
48;52;;DIM;18;349.0
48;53;;DIM;0;349.0
48;54;;DIM;45.5;349.0
48;55;;DIM;0;349.0
48;56;;DIM;0;349.0
48;57;;DIM;0;349.0
48;58;;DIM;0;349.0
48;59;;DIM;0;349.0
48;60;;DIM;0;349.0
48;61;;DIM;0;349.0
48;62;;DIM;0;349.0
48;63;;DIM;0;349.0
48;64;;DIM;0;349.0
48;73;;DIM;0;349.0
48;65;;DIM;0;349.0
48;66;;DIM;0;349.0
48;67;;DIM;0;349.0
48;;100;DIM;0;349.0
48;;101;DIM;0;349.0
48;;102;DIM;6;349.0
48;;103;DIM;0;349.0
48;;104;DIM;0;349.0
48;;105;DIM;12;349.0
48;;110;DIM;0;349.0
48;;111;DIM;0;349.0
48;;112;DIM;0;349.0
48;;113;DIM;0;349.0
48;;114;DIM;0;349.0
48;;115;DIM;0;349.0
48;68;;DIM;0;349.0
48;69;;DIM;0;349.0
48;70;;DIM;0;349.0
48;71;;DIM;0;349.0
48;72;;DIM;0;349.0
48;231;;DIM;0;349.0
48;232;;DIM;0;349.0
48;233;;DIM;0;349.0
48;234;;DIM;0;349.0
48;235;;DIM;0;349.0
49;1;;DIM;0;47.0
49;2;;DIM;0;47.0
49;3;;DIM;0;47.0
49;4;;DIM;0;47.0
49;5;;DIM;0;47.0
49;6;;DIM;0;47.0
49;7;;DIM;0;47.0
49;8;;DIM;21;47.0
49;9;;DIM;22.5;47.0
49;10;;DIM;0;47.0
49;11;;DIM;15.5;47.0
49;12;;DIM;15.5;47.0
49;13;;DIM;15.5;47.0
49;14;;DIM;15.5;47.0
49;15;;DIM;15.5;47.0
49;16;;DIM;0.5;47.0
49;17;;DIM;0.5;47.0
49;18;;DIM;0.5;47.0
49;19;;DIM;9.5;47.0
49;20;;DIM;9.5;47.0
49;21;;DIM;9.5;47.0
49;22;;DIM;9.5;47.0
49;23;;DIM;9.5;47.0
49;24;;DIM;9.5;47.0
49;25;;DIM;9.5;47.0
49;26;;DIM;9.5;47.0
49;27;;DIM;0;47.0
49;28;;DIM;0;47.0
49;29;;DIM;0;47.0
49;30;;DIM;0;47.0
49;31;;DIM;0;47.0
49;32;;DIM;0;47.0
49;33;;DIM;0;47.0
49;34;;DIM;31;47.0
49;35;;DIM;31;47.0
49;36;;DIM;22;47.0
49;37;;DIM;31;47.0
49;38;;DIM;31;47.0
49;39;;DIM;31;47.0
49;40;;DIM;22;47.0
49;41;;DIM;32.5;47.0
49;42;;DIM;32.5;47.0
49;43;;DIM;32.5;47.0
49;44;;DIM;32.5;47.0
49;45;;DIM;32.5;47.0
49;46;;DIM;32.5;47.0
49;47;;DIM;32.5;47.0
49;48;;DIM;0;47.0
49;49;;DIM;0;47.0
49;50;;DIM;0;47.0
49;51;;DIM;0;47.0
49;52;;DIM;0;47.0
49;53;;DIM;0;47.0
49;54;;DIM;45.5;47.0
49;55;;DIM;17.5;47.0
49;56;;DIM;0;47.0
49;57;;DIM;0;47.0
49;58;;DIM;0;47.0
49;59;;DIM;0;47.0
49;60;;DIM;14.67647;47.0
49;61;;DIM;0;47.0
49;62;;DIM;0;47.0
49;63;;DIM;0;47.0
49;64;;DIM;0;47.0
49;73;;DIM;0;47.0
49;65;;DIM;0;47.0
49;66;;DIM;0;47.0
49;67;;DIM;0;47.0
49;;100;DIM;8;47.0
49;;101;DIM;0;47.0
49;;102;DIM;6;47.0
49;;103;DIM;0;47.0
49;;104;DIM;0;47.0
49;;105;DIM;8;47.0
49;;110;DIM;0;47.0
49;;111;DIM;0;47.0
49;;112;DIM;0;47.0
49;;113;DIM;19;47.0
49;;114;DIM;0;47.0
49;;115;DIM;0;47.0
49;68;;DIM;7.5;47.0
49;69;;DIM;0;47.0
49;70;;DIM;7.5;47.0
49;71;;DIM;25;47.0
49;72;;DIM;0;47.0
49;231;;DIM;0;47.0
49;232;;DIM;0;47.0
49;233;;DIM;0;47.0
49;234;;DIM;0;47.0
49;235;;DIM;0;47.0
50;;101;DIM;17;395.0
51;;101;DIM;0;54.0
52;1;;DIM;0;203.0
52;2;;DIM;0;203.0
52;3;;DIM;0;203.0
52;4;;DIM;0;203.0
52;5;;DIM;0;203.0
52;6;;DIM;0;203.0
52;7;;DIM;0;203.0
52;8;;DIM;21;203.0
52;9;;DIM;22.5;203.0
52;10;;DIM;0;203.0
52;11;;DIM;15.5;203.0
52;12;;DIM;15.5;203.0
52;13;;DIM;15.5;203.0
52;14;;DIM;15.5;203.0
52;15;;DIM;15.5;203.0
52;16;;DIM;0.5;203.0
52;17;;DIM;0.5;203.0
52;18;;DIM;0.5;203.0
52;19;;DIM;9.5;203.0
52;20;;DIM;9.5;203.0
52;21;;DIM;9.5;203.0
52;22;;DIM;9.5;203.0
52;23;;DIM;9.5;203.0
52;24;;DIM;9.5;203.0
52;25;;DIM;9.5;203.0
52;26;;DIM;9.5;203.0
52;27;;DIM;0;203.0
52;28;;DIM;0;203.0
52;29;;DIM;0;203.0
52;30;;DIM;0;203.0
52;31;;DIM;0;203.0
52;32;;DIM;0;203.0
52;33;;DIM;0;203.0
52;34;;DIM;1.5;203.0
52;35;;DIM;1.5;203.0
52;36;;DIM;0;203.0
52;37;;DIM;1.5;203.0
52;38;;DIM;1.5;203.0
52;39;;DIM;1.5;203.0
52;40;;DIM;0;203.0
52;41;;DIM;1;203.0
52;42;;DIM;1;203.0
52;43;;DIM;1;203.0
52;44;;DIM;1;203.0
52;45;;DIM;1;203.0
52;46;;DIM;1;203.0
52;47;;DIM;1;203.0
52;48;;DIM;64;203.0
52;49;;DIM;64;203.0
52;50;;DIM;64;203.0
52;51;;DIM;64;203.0
52;52;;DIM;0;203.0
52;53;;DIM;0;203.0
52;54;;DIM;45.5;203.0
52;55;;DIM;0;203.0
52;56;;DIM;0;203.0
52;57;;DIM;0;203.0
52;58;;DIM;0;203.0
52;59;;DIM;0;203.0
52;60;;DIM;0;203.0
52;61;;DIM;0;203.0
52;62;;DIM;0;203.0
52;63;;DIM;30;203.0
52;64;;DIM;0;203.0
52;73;;DIM;0;203.0
52;65;;DIM;0;203.0
52;66;;DIM;0;203.0
52;67;;DIM;0;203.0
52;;100;DIM;8;203.0
52;;101;DIM;0;203.0
52;;102;DIM;6;203.0
52;;103;DIM;0;203.0
52;;104;DIM;0;203.0
52;;105;DIM;8;203.0
52;;110;DIM;0;203.0
52;;111;DIM;0;203.0
52;;112;DIM;0;203.0
52;;113;DIM;1;203.0
52;;114;DIM;0;203.0
52;;115;DIM;0;203.0
52;68;;DIM;6.5;203.0
52;69;;DIM;25;203.0
52;70;;DIM;6.5;203.0
52;71;;DIM;25;203.0
52;72;;DIM;0;203.0
52;231;;DIM;0;203.0
52;232;;DIM;0;203.0
52;233;;DIM;0;203.0
52;234;;DIM;0;203.0
52;235;;DIM;0;203.0
53;1;;DIM;0;147.0
53;2;;DIM;0;147.0
53;3;;DIM;0;147.0
53;4;;DIM;0;147.0
53;5;;DIM;0;147.0
53;6;;DIM;0;147.0
53;7;;DIM;0;147.0
53;8;;DIM;21;147.0
53;9;;DIM;22.5;147.0
53;10;;DIM;0;147.0
53;11;;DIM;15.5;147.0
53;12;;DIM;15.5;147.0
53;13;;DIM;15.5;147.0
53;14;;DIM;15.5;147.0
53;15;;DIM;15.5;147.0
53;16;;DIM;0.5;147.0
53;17;;DIM;0.5;147.0
53;18;;DIM;0.5;147.0
53;19;;DIM;9.5;147.0
53;20;;DIM;9.5;147.0
53;21;;DIM;9.5;147.0
53;22;;DIM;9.5;147.0
53;23;;DIM;9.5;147.0
53;24;;DIM;9.5;147.0
53;25;;DIM;9.5;147.0
53;26;;DIM;9.5;147.0
53;27;;DIM;0;147.0
53;28;;DIM;0;147.0
53;29;;DIM;0;147.0
53;30;;DIM;0;147.0
53;31;;DIM;0;147.0
53;32;;DIM;0;147.0
53;33;;DIM;0;147.0
53;34;;DIM;1.5;147.0
53;35;;DIM;1.5;147.0
53;36;;DIM;0;147.0
53;37;;DIM;1.5;147.0
53;38;;DIM;1.5;147.0
53;39;;DIM;1.5;147.0
53;40;;DIM;0;147.0
53;41;;DIM;1;147.0
53;42;;DIM;1;147.0
53;43;;DIM;1;147.0
53;44;;DIM;1;147.0
53;45;;DIM;1;147.0
53;46;;DIM;1;147.0
53;47;;DIM;1;147.0
53;48;;DIM;64;147.0
53;49;;DIM;64;147.0
53;50;;DIM;64;147.0
53;51;;DIM;64;147.0
53;52;;DIM;0;147.0
53;53;;DIM;0;147.0
53;54;;DIM;45.5;147.0
53;55;;DIM;0;147.0
53;56;;DIM;0;147.0
53;57;;DIM;0;147.0
53;58;;DIM;0;147.0
53;59;;DIM;0;147.0
53;60;;DIM;0;147.0
53;61;;DIM;0;147.0
53;62;;DIM;0;147.0
53;63;;DIM;0;147.0
53;64;;DIM;0;147.0
53;73;;DIM;0;147.0
53;65;;DIM;0;147.0
53;66;;DIM;0;147.0
53;67;;DIM;0;147.0
53;;100;DIM;8;147.0
53;;101;DIM;0;147.0
53;;102;DIM;0;147.0
53;;103;DIM;24;147.0
53;;104;DIM;0;147.0
53;;105;DIM;8;147.0
53;;110;DIM;0;147.0
53;;111;DIM;0;147.0
53;;112;DIM;0;147.0
53;;113;DIM;1;147.0
53;;114;DIM;0;147.0
53;;115;DIM;0;147.0
53;68;;DIM;6.5;147.0
53;69;;DIM;25;147.0
53;70;;DIM;6.5;147.0
53;71;;DIM;25;147.0
53;72;;DIM;0;147.0
53;231;;DIM;0;147.0
53;232;;DIM;0;147.0
53;233;;DIM;0;147.0
53;234;;DIM;0;147.0
53;235;;DIM;0;147.0
54;1;;DIM;0;77.0
54;2;;DIM;0;77.0
54;3;;DIM;0;77.0
54;4;;DIM;0;77.0
54;5;;DIM;0;77.0
54;6;;DIM;0;77.0
54;7;;DIM;0;77.0
54;8;;DIM;0;77.0
54;9;;DIM;0;77.0
54;10;;DIM;0;77.0
54;11;;DIM;15.5;77.0
54;12;;DIM;15.5;77.0
54;13;;DIM;15.5;77.0
54;14;;DIM;15.5;77.0
