CueNumber;ChannelID;FixtureID;AttributeName;Value;betweenCuesTime;FixtureType;MaxPower;Layer;Name;PowerUsed;Energy_J;Energy_Wh
2;38;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.1;0.0;0.0;0.0
2;39;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.2;0.0;0.0;0.0
2;40;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CONTRA;CRT 115_2.3;0.0;0.0;0.0
2;41;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 1;0.0;0.0;0.0
2;42;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 2;0.0;0.0;0.0
2;43;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 3;0.0;0.0;0.0
2;44;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 4;0.0;0.0;0.0
2;45;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 5;0.0;0.0;0.0
2;46;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 6;0.0;0.0;0.0
2;47;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;LEQUE ;PAREDE 7;0.0;0.0;0.0
2;48;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 1;0.0;0.0;0.0
2;49;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 2;0.0;0.0;0.0
2;50;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 3;0.0;0.0;0.0
2;51;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;LATERA;RED 4;0.0;0.0;0.0
2;52;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;BANHEI;BANHEIRA FRT;0.0;0.0;0.0
2;53;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;BANHEI;BANHEIRA PIC.;0.0;0.0;0.0
2;54;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;BANHEI;BANHEIRA CRT;0.0;0.0;0.0
2;55;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;BANCOS;BANCO FR L;0.0;0.0;0.0
2;56;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;BANCOS;BANCO CRT L;0.0;0.0;0.0
2;57;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;BANCOS;BANCO FR R;0.0;0.0;0.0
2;58;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;BANCOS;BANCO CRT R;0.0;0.0;0.0
2;59;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;CADEIR;COUMIER;0.0;0.0;0.0
2;60;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;GUILHO;GUILHO PIC.;0.0;0.0;0.0
2;61;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;GUILHO;GUILHO CRT;0.0;0.0;0.0
2;62;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;CANTOR;CANTORES CRT;0.0;0.0;0.0
2;63;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;PORTA ;PORTA FR PICADO;0.0;0.0;0.0
2;64;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;PORTA ;PORTA CRT;0.0;0.0;0.0
2;73;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;PORTA ;PORTA RÉGIE;0.0;0.0;0.0
2;65;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;MUSICO;MUSICO FR;0.0;0.0;0.0
2;66;;DIM;0;234;2 Dimmer 00 (2)                     ;1000.0;MUSICO;PAUTAS CRT;0.0;0.0;0.0
2;67;;DIM;0;234;2 Dimmer 00 (2)                     ;750.0;MUSICO;KEYS;0.0;0.0;0.0
